"","Units","MeterInformation_fk","Permit_Ref","Inspection_Date","Meter_Reading","Fixed_Zeros","Multiplier","NumberOfDials","Prev_insp_date","Prev_meter_read","Volume_Used","Use_Period","PermitList_fk","WR_Number","Latitude","Longitude","BUCode","count_permits","cf","converted_use_rate_AFD"
"344","Acre-Inches","qmaNEw4Led83","4O9O1YgTMD1K, 3kYuRFEYNsT4",2021-11-05,597080,0,0.01,6,2020-10-07,406858,1902.22,394,"4O9O1YgTMD1K","P8499.0W",41.020189,-104.404434,"IRR_GW",2,12,0.402330795262267
"345","Acre-Inches","jA9yTIKrt-Ay","ElcCkNaxVKns, oyBlhYcHtF6s",2020-10-20,294132,0,0.01,6,2019-11-20,211398,827.34,335,"ElcCkNaxVKns","P260.0C",41.09471,-104.11684,"IRR_GW",2,12,0.205805970149254
"346","Acre-Inches","CvrdX7hg5kpU","x1Cg0S3Sx9o-",2020-11-17,903376,0,0.01,6,2020-02-24,643016,2603.6,267,"x1Cg0S3Sx9o-","P31990.0W",41.18095,-104.431344,"IRR_GW",1,12,0.812609238451935
"347","Acre-Inches","CvrdX7hg5kpU","x1Cg0S3Sx9o-",2021-11-09,75175,0,0.01,6,2020-11-17,903376,1717.99,357,"x1Cg0S3Sx9o-","P31990.0W",41.18095,-104.431344,"IRR_GW",1,12,0.401024743230626
"348","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2021-12-29,3734,0,0.01,6,2020-11-17,3734,0,407,"HjsBBDCcFNXZ","P897.0W",41.54997,-104.24216,"IRR_GW",3,12,0
"349","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2021-12-29,3734,0,0.01,6,2020-11-17,3734,0,407,"HjsBBDCcFNXZ","P897.0W",41.54997,-104.24216,"STK",3,12,0
"350","Acre-Inches","cZVwqpH_CYrI","RyVvv3EPwibW",2021-12-29,5554.54,0,1,NA,2020-11-04,4142,1412.54,420,"RyVvv3EPwibW","P57.0C",41.23683,-104.09922,"IRR_GW",1,12,0.280265873015873
"351","Acre-Inches","cZVwqpH_CYrI","RyVvv3EPwibW",2021-12-29,5554.54,0,1,NA,2020-11-04,4142,1412.54,420,"RyVvv3EPwibW","P57.0C",41.23683,-104.09922,"STK",1,12,0.280265873015873
"352","Acre-Inches","D-8AKq2PN2uu","Pelf4Pv3Nz4Y, ix0DHc7h1Icz",2020-10-12,485135,0,0.01,6,2019-11-05,337836,1472.99,342,"Pelf4Pv3Nz4Y","P75.0G",41.0404,-104.292,"IRR_GW",2,12,0.358915692007797
"353","Acre-Inches","D-8AKq2PN2uu","Pelf4Pv3Nz4Y, ix0DHc7h1Icz",2020-10-12,485135,0,0.01,6,2019-11-05,337836,1472.99,342,"ix0DHc7h1Icz","P33888.0W",41.0404,-104.292,"IRR_GW",2,12,0.358915692007797
"354","Acre-Inches","D-8AKq2PN2uu","Pelf4Pv3Nz4Y, ix0DHc7h1Icz",2021-10-11,608386,0,0.01,6,2020-10-12,485135,1232.51,364,"Pelf4Pv3Nz4Y","P75.0G",41.0404,-104.292,"IRR_GW",2,12,0.28216804029304
"355","Acre-Inches","D-8AKq2PN2uu","Pelf4Pv3Nz4Y, ix0DHc7h1Icz",2021-10-11,608386,0,0.01,6,2020-10-12,485135,1232.51,364,"ix0DHc7h1Icz","P33888.0W",41.0404,-104.292,"IRR_GW",2,12,0.28216804029304
"356","Acre-Inches","jor1IhXxNgea","wLOk-S6vgRI8, Nqqohd68fSIv",2021-10-06,434471,0,0.01,6,2020-10-19,300014,1344.57,352,"wLOk-S6vgRI8","P1439.0W",41.08372,-104.12087,"IRR_GW",2,12,0.318316761363636
"357","Acre-Inches","jor1IhXxNgea","wLOk-S6vgRI8, Nqqohd68fSIv",2021-10-06,434471,0,0.01,6,2020-10-19,300014,1344.57,352,"Nqqohd68fSIv","P33423.0W",41.08372,-104.12087,"IRR_GW",2,12,0.318316761363636
"358","Acre-Inches","jPP6Y1l29m2l","PuqCs__D-iSE",2021-12-01,420885,0,0.01,6,2020-10-07,104462,3164.23,420,"PuqCs__D-iSE","P32783.0W",41.35826,-104.183,"IRR_GW",1,12,0.627823412698413
"359","Acre-Inches","jPP6Y1l29m2l","PuqCs__D-iSE",2020-10-07,104462,0,0.01,6,2019-10-31,841427,2630.35,342,"PuqCs__D-iSE","P32783.0W",41.35826,-104.183,"IRR_GW",1,12,0.640923489278752
"360","Acre-Inches","QVFmJvcCd-8R","_2hYg95r3UTw, Ma5V8rU7K2VN, 3eviMjDtMs1u",2021-12-01,863383,0,0.01,6,2020-10-08,645991,2173.92,419,"_2hYg95r3UTw","P7580.0W",41.35827,-104.193,"IRR_GW",3,12,0.43236276849642
"361","Acre-Inches","QVFmJvcCd-8R","_2hYg95r3UTw, Ma5V8rU7K2VN, 3eviMjDtMs1u",2021-12-01,863383,0,0.01,6,2020-10-08,645991,2173.92,419,"Ma5V8rU7K2VN","P10569.0W",41.35827,-104.193,"IRR_GW",3,12,0.43236276849642
"362","Acre-Inches","QVFmJvcCd-8R","_2hYg95r3UTw, Ma5V8rU7K2VN, 3eviMjDtMs1u",2021-12-01,863383,0,0.01,6,2020-10-08,645991,2173.92,419,"3eviMjDtMs1u","P32567.0W",41.35827,-104.193,"IRR_GW",3,12,0.43236276849642
"363","Acre-Inches","jqVfMGOtCaDp","ceiJetO0PwD0",2020-10-21,0,0,0.01,6,2019-12-13,0,0,313,"ceiJetO0PwD0","P21.0G",41.17648,-104.1693,"IRR_GW",1,12,0
"364","Acre-Inches","jqVfMGOtCaDp","ceiJetO0PwD0",2021-11-23,36442,0,0.01,6,2020-10-21,0,364.42,398,"ceiJetO0PwD0","P21.0G",41.17648,-104.1693,"IRR_GW",1,12,0.0763023450586265
"365","Acre-Inches","DAQTxzxVHiJS","7LD1yUZ7M8up",2020-11-02,857999,0,0.01,6,2019-12-10,560942,2970.57,328,"7LD1yUZ7M8up","P508.0W",41.29119,-104.20126,"IRR_GW",1,12,0.754717987804878
"366","Acre-Inches","DAQTxzxVHiJS","7LD1yUZ7M8up",2021-11-15,164716,0,0.01,6,2020-11-04,857999,3067.17,376,"7LD1yUZ7M8up","P508.0W",41.29119,-104.20126,"IRR_GW",1,12,0.679780585106383
"367","Acre-Inches","JT50kK-rpLDI","0IHMtj7M-iDW",2020-10-21,550.017,0,1,NA,2020-01-15,348.739,201.278,280,"0IHMtj7M-iDW","P27020.0W",41.21345,-104.49889,"IRR_GW",1,12,0.0599041666666667
"368","Acre-Inches","JT50kK-rpLDI","0IHMtj7M-iDW",2021-11-09,740.874,0,1,NA,2020-10-21,550.017,190.857,384,"0IHMtj7M-iDW","P27020.0W",41.21345,-104.49889,"IRR_GW",1,12,0.0414186197916667
"369","Acre-Inches","JZSNyoQRqqzM","iZ5IDfTF5eaW",2020-10-07,196882,0,0.01,6,2019-10-31,72072,1248.1,342,"iZ5IDfTF5eaW","P34118.0W",41.35827,-104.188,"IRR_GW",1,12,0.304117933723197
"370","Acre-Inches","JZSNyoQRqqzM","iZ5IDfTF5eaW",2021-12-01,406377,0,0.01,6,2020-10-07,196882,2094.95,420,"iZ5IDfTF5eaW","P34118.0W",41.35827,-104.188,"IRR_GW",1,12,0.415664682539683
"371","Acre-Inches","zfzkRcbdTZq2","2rihwWGcfnf6",2021-10-18,130813,0,0.01,6,2020-10-19,74267,565.46,364,"2rihwWGcfnf6","P10526.0W",41.1463,-104.15884,"IRR_GW",1,12,0.129455128205128
"372","Acre-Inches","zqDZdaXoiHY0","mU24xPz9IaJU",2020-10-07,584498,0,0.01,6,2019-10-31,446249,1382.49,342,"mU24xPz9IaJU","P27166.0W",41.35827,-104.188,"STK",1,12,0.336864035087719
"373","Acre-Inches","zqDZdaXoiHY0","mU24xPz9IaJU",2020-10-07,584498,0,0.01,6,2019-10-31,446249,1382.49,342,"mU24xPz9IaJU","P27166.0W",41.35827,-104.188,"IRR_GW",1,12,0.336864035087719
"374","Acre-Inches","zqDZdaXoiHY0","mU24xPz9IaJU",2021-12-01,758279,0,0.01,6,2020-10-07,584498,1737.81,420,"mU24xPz9IaJU","P27166.0W",41.35827,-104.188,"STK",1,12,0.344803571428571
"375","Acre-Inches","zqDZdaXoiHY0","mU24xPz9IaJU",2021-12-01,758279,0,0.01,6,2020-10-07,584498,1737.81,420,"mU24xPz9IaJU","P27166.0W",41.35827,-104.188,"IRR_GW",1,12,0.344803571428571
"376","Acre-Inches","rK6IQE4pzu1Q","X9cjHgzgc4Hx, tF2_ZARyKvw5",2020-10-13,330394,0,0.01,6,2019-11-13,70690,2597.04,335,"X9cjHgzgc4Hx","P5.0G",41.00212,-104.305,"IRR_GW",2,12,0.646029850746269
"377","Acre-Inches","rK6IQE4pzu1Q","X9cjHgzgc4Hx, tF2_ZARyKvw5",2020-10-13,330394,0,0.01,6,2019-11-13,70690,2597.04,335,"tF2_ZARyKvw5","P340.0W",41.00211,-104.303,"STK",2,12,0.646029850746269
"378","Acre-Inches","rK6IQE4pzu1Q","X9cjHgzgc4Hx, tF2_ZARyKvw5",2020-10-13,330394,0,0.01,6,2019-11-13,70690,2597.04,335,"tF2_ZARyKvw5","P340.0W",41.00211,-104.303,"IRR_GW",2,12,0.646029850746269
"379","Acre-Inches","rK6IQE4pzu1Q","X9cjHgzgc4Hx, tF2_ZARyKvw5",2021-10-11,584802,0,0.01,6,2020-10-13,330394,2544.08,363,"X9cjHgzgc4Hx","P5.0G",41.00212,-104.305,"IRR_GW",2,12,0.584040404040404
"380","Acre-Inches","rK6IQE4pzu1Q","X9cjHgzgc4Hx, tF2_ZARyKvw5",2021-10-11,584802,0,0.01,6,2020-10-13,330394,2544.08,363,"tF2_ZARyKvw5","P340.0W",41.00211,-104.303,"STK",2,12,0.584040404040404
"381","Acre-Inches","rK6IQE4pzu1Q","X9cjHgzgc4Hx, tF2_ZARyKvw5",2021-10-11,584802,0,0.01,6,2020-10-13,330394,2544.08,363,"tF2_ZARyKvw5","P340.0W",41.00211,-104.303,"IRR_GW",2,12,0.584040404040404
"382","Acre-Inches","khZj-UgUoM07","QMG970rnbzZq",2020-11-02,168306,0,0.01,6,2019-12-10,122216,460.9,328,"QMG970rnbzZq","P24295.0W",41.29034,-104.19196,"IRR_GW",1,12,0.117098577235772
"383","Acre-Inches","khZj-UgUoM07","QMG970rnbzZq",2021-11-15,224202,0,0.01,6,2020-11-02,168306,558.96,378,"QMG970rnbzZq","P24295.0W",41.29034,-104.19196,"IRR_GW",1,12,0.123227513227513
"384","Acre-Inches","DLxLLaySPMeQ","G1futkByjlBB",2021-10-11,329305,0,0.01,6,2020-10-12,86788,2425.17,364,"G1futkByjlBB","P59.0G",41.01874,-104.297,"IRR_GW",1,12,0.555212912087912
"385","Acre-Inches","DLxLLaySPMeQ","G1futkByjlBB",2020-10-12,86788,0,0.01,6,2019-11-06,829417,2573.71,341,"G1futkByjlBB","P59.0G",41.01874,-104.297,"IRR_GW",1,12,0.628961388074291
"386","Acre-Inches","dmAIge1Hz1LO","gsKcTTNBwLb9",2020-10-20,3799.21,0,1,NA,2019-11-05,2437.67,1361.54,350,"gsKcTTNBwLb9","P31058.0W",41.36492,-104.064,"IRR_GW",1,12,0.32417619047619
"387","Acre-Inches","dmAIge1Hz1LO","gsKcTTNBwLb9",2021-10-07,5310.68,0,1,NA,2020-10-20,3799.21,1511.47,352,"gsKcTTNBwLb9","P31058.0W",41.36492,-104.064,"IRR_GW",1,12,0.357829071969697
"388","Acre-Inches","dMWnuV-tyY9M","Pfq_7LYsP03o",2020-10-21,534273,0,0.01,6,2019-12-13,376537,1577.36,313,"Pfq_7LYsP03o","P79.0C",41.16505,-104.16801,"IRR_GW",1,12,0.419957401490948
"389","Acre-Inches","dMWnuV-tyY9M","Pfq_7LYsP03o",2021-11-23,701516,0,0.01,6,2020-10-21,534273,1672.43,398,"Pfq_7LYsP03o","P79.0C",41.16505,-104.16801,"IRR_GW",1,12,0.35017378559464
"390","Acre-Inches","PPNGHZPl6UHq","9PJ8Qoobr-61",2020-10-06,190962,0,0.01,6,2019-10-22,10009,1809.53,350,"9PJ8Qoobr-61","P23663.0W",41.12338,-104.66134,"IRR_GW",1,12,0.430840476190476
"391","Acre-Inches","DoYP_hj7EG9y","FQoO-MrCnd7Y",2021-10-06,353340,0,0.01,6,2020-10-20,279038,743.02,351,"FQoO-MrCnd7Y","P465.0C",41.08862,-104.12134,"IRR_GW",1,12,0.176405508072175
"392","Acre-Inches","dpIsxaP6UhmZ","lxczOWLIBXeE",2020-11-03,3942.53,0,1,6,2020-01-09,2584.23,1358.3,299,"lxczOWLIBXeE","P32268.0W",41.55763,-104.76407,"IRR_GW",1,12,0.378567447045708
"393","Acre-Inches","dpIsxaP6UhmZ","lxczOWLIBXeE",2021-10-01,5336.16,0,1,6,2020-11-03,3942.53,1393.63,332,"lxczOWLIBXeE","P32268.0W",41.55763,-104.76407,"IRR_GW",1,12,0.34980672690763
"394","Acre-Inches","dpSOv4-vWWyC","XkmN_RLLOzOg, 7K8bHWtFUTU6",2020-10-08,873753,0,0.01,6,2019-11-08,630488,2432.65,335,"XkmN_RLLOzOg","P3069.0W",41.37032,-104.19999,"IRR_GW",2,12,0.605136815920398
"395","Acre-Inches","dpSOv4-vWWyC","XkmN_RLLOzOg, 7K8bHWtFUTU6",2020-10-08,873753,0,0.01,6,2019-11-08,630488,2432.65,335,"7K8bHWtFUTU6","P84178.0W",41.37032,-104.19999,"IRR_GW",2,12,0.605136815920398
"396","Acre-Inches","dpSOv4-vWWyC","XkmN_RLLOzOg, 7K8bHWtFUTU6",2021-12-01,123430,0,0.01,6,2020-10-08,873753,2496.77,419,"XkmN_RLLOzOg","P3069.0W",41.37032,-104.19999,"IRR_GW",2,12,0.496573190135243
"397","Acre-Inches","dpSOv4-vWWyC","XkmN_RLLOzOg, 7K8bHWtFUTU6",2021-12-01,123430,0,0.01,6,2020-10-08,873753,2496.77,419,"7K8bHWtFUTU6","P84178.0W",41.37032,-104.19999,"IRR_GW",2,12,0.496573190135243
"398","Acre-Inches","DRuD5Xf7p79B","-imAegnkKD8i, Whv-84MXZzEY",2020-10-19,885759,0,0.01,6,2020-01-29,752116,1336.43,264,"-imAegnkKD8i","P3595.0W",41.10283,-104.15176,"STK",2,12,0.421852904040404
"399","Acre-Inches","DRuD5Xf7p79B","-imAegnkKD8i, Whv-84MXZzEY",2020-10-19,885759,0,0.01,6,2020-01-29,752116,1336.43,264,"-imAegnkKD8i","P3595.0W",41.10283,-104.15176,"IRR_GW",2,12,0.421852904040404
"400","Acre-Inches","DRuD5Xf7p79B","-imAegnkKD8i, Whv-84MXZzEY",2020-10-19,885759,0,0.01,6,2020-01-29,752116,1336.43,264,"Whv-84MXZzEY","P17431.0W",41.10283,-104.15176,"IRR_GW",2,12,0.421852904040404
"401","Acre-Inches","DRuD5Xf7p79B","-imAegnkKD8i, Whv-84MXZzEY",2021-12-29,58387,0,0.01,6,2020-10-19,885759,1726.28,436,"-imAegnkKD8i","P3595.0W",41.10283,-104.15176,"STK",2,12,0.329946483180428
"402","Acre-Inches","DRuD5Xf7p79B","-imAegnkKD8i, Whv-84MXZzEY",2021-12-29,58387,0,0.01,6,2020-10-19,885759,1726.28,436,"-imAegnkKD8i","P3595.0W",41.10283,-104.15176,"IRR_GW",2,12,0.329946483180428
"403","Acre-Inches","DRuD5Xf7p79B","-imAegnkKD8i, Whv-84MXZzEY",2021-12-29,58387,0,0.01,6,2020-10-19,885759,1726.28,436,"Whv-84MXZzEY","P17431.0W",41.10283,-104.15176,"IRR_GW",2,12,0.329946483180428
"404","Acre-Inches","kTGoGKCnQssD","x88Au65_OE2L, TaDIqSk4wDED",2021-10-01,956750,0,0.01,6,2020-11-03,635082,3216.68,332,"x88Au65_OE2L","P30637.0W",41.53823,-104.77904,"IRR_GW",2,12,0.807399598393574
"405","Acre-Inches","kTGoGKCnQssD","x88Au65_OE2L, TaDIqSk4wDED",2021-10-01,956750,0,0.01,6,2020-11-03,635082,3216.68,332,"TaDIqSk4wDED","P37513.0W",41.53823,-104.77904,"IRR_GW",2,12,0.807399598393574
"406","Acre-Inches","S7_cpeFAbvMm","SW_ZSoRsLx_U",2020-10-06,475864,0,0.01,6,2019-10-22,349796,1260.68,350,"SW_ZSoRsLx_U","P5208.0W",41.07215,-104.46101,"IRR_GW",1,12,0.300161904761905
"407","Acre-Inches","S7_cpeFAbvMm","SW_ZSoRsLx_U",2021-10-05,630683,0,0.01,6,2020-10-06,475864,1548.19,364,"SW_ZSoRsLx_U","P5208.0W",41.07215,-104.46101,"IRR_GW",1,12,0.354439102564103
"408","Acre-Inches","FT8h2kxa-5wZ","bsAy2T3LZp9b",2020-11-04,119120,0,0.01,6,2020-02-21,100567,185.53,257,"bsAy2T3LZp9b","P58.0C",41.26283,-104.13063,"IRR_GW",1,12,0.0601588845654994
"409","Acre-Inches","FT8h2kxa-5wZ","bsAy2T3LZp9b",2021-11-04,170049,0,0.01,6,2020-11-04,119120,509.29,365,"bsAy2T3LZp9b","P58.0C",41.26283,-104.13063,"IRR_GW",1,12,0.116276255707763
"410","Acre-Inches","G6IhfnwwlJHh","XlqiGrhhXPz4",2020-10-19,122081,0,0.01,6,2019-11-19,30079,920.02,335,"XlqiGrhhXPz4","P111.0C",41.1082,-104.17152,"IRR_GW",1,12,0.228860696517413
"411","Acre-Inches","l2ILuJgG88NH","2r_1GUr6FJRO",2021-10-11,655713,0,0.01,6,2020-10-13,544304,1114.09,363,"2r_1GUr6FJRO","P13596.0W",41.03673,-104.264,"IRR_GW",1,12,0.25575987144169
"412","Acre-Inches","ijV_1m6h52pU","XXGoz1Slkm1c, Har8Hmee8mhj, 4-67pcfXB9D_",2020-09-16,28796,0,0.01,6,2019-12-04,20710,80.86,287,"XXGoz1Slkm1c","P50.0C",41.157776,-104.121028,"IRR_GW",3,12,0.0234785133565621
"413","Acre-Inches","dsR_r9DGSQ8m","rmE8dRrmvoLF, 0lR3rNpvbyXx",2020-11-03,258434,0,0.01,6,2020-01-09,198162,602.72,299,"rmE8dRrmvoLF","P10828.0W",41.61095,-104.79864,"IRR_GW",2,12,0.167982162764771
"414","Acre-Inches","dsR_r9DGSQ8m","rmE8dRrmvoLF, 0lR3rNpvbyXx",2020-11-03,258434,0,0.01,6,2020-01-09,198162,602.72,299,"0lR3rNpvbyXx","P36297.0W",41.61095,-104.79864,"IRR_GW",2,12,0.167982162764771
"415","Acre-Inches","dsR_r9DGSQ8m","rmE8dRrmvoLF, 0lR3rNpvbyXx",2021-10-01,331219,0,0.01,6,2020-11-03,258434,727.85,332,"rmE8dRrmvoLF","P10828.0W",41.61095,-104.79864,"IRR_GW",2,12,0.182693273092369
"416","Acre-Inches","dsR_r9DGSQ8m","rmE8dRrmvoLF, 0lR3rNpvbyXx",2021-10-01,331219,0,0.01,6,2020-11-03,258434,727.85,332,"0lR3rNpvbyXx","P36297.0W",41.61095,-104.79864,"IRR_GW",2,12,0.182693273092369
"417","Acre-Inches","DXWoC5FCF_c4","b__GwROUzAJi, V-A6amAMTtYX",2020-10-12,561144,0,0.01,6,2019-11-05,385015,1761.29,342,"b__GwROUzAJi","P111.0G",41.03313,-104.288,"IRR_GW",2,12,0.429164230019493
"418","Acre-Inches","DXWoC5FCF_c4","b__GwROUzAJi, V-A6amAMTtYX",2020-10-12,561144,0,0.01,6,2019-11-05,385015,1761.29,342,"V-A6amAMTtYX","P16510.0W",41.03313,-104.288,"IRR_GW",2,12,0.429164230019493
"419","Acre-Inches","DXWoC5FCF_c4","b__GwROUzAJi, V-A6amAMTtYX",2021-10-11,669669,0,0.01,6,2020-10-12,561144,1085.25,364,"b__GwROUzAJi","P111.0G",41.03313,-104.288,"IRR_GW",2,12,0.24845467032967
"420","Acre-Inches","DXWoC5FCF_c4","b__GwROUzAJi, V-A6amAMTtYX",2021-10-11,669669,0,0.01,6,2020-10-12,561144,1085.25,364,"V-A6amAMTtYX","P16510.0W",41.03313,-104.288,"IRR_GW",2,12,0.24845467032967
"421","Acre-Inches","dzFRXmoT8Mld","ECAK20X5Sjc7, aYU-rLxH8mR4, PVwYurR7ksVE",2019-11-05,265051,0,0.01,6,2019-01-08,196697,683.54,301,"aYU-rLxH8mR4","P338.0G",41.03682,-104.297,"IRR_GW",3,12,0.189241417497231
"422","Acre-Inches","dzFRXmoT8Mld","ECAK20X5Sjc7, aYU-rLxH8mR4, PVwYurR7ksVE",2019-11-05,265051,0,0.01,6,2019-01-08,196697,683.54,301,"PVwYurR7ksVE","P35421.0W",41.03682,-104.297,"IRR_GW",3,12,0.189241417497231
"423","Acre-Inches","L7lqLqpv05VE","awk1TreUVuLn",2020-10-07,115008,0,0.01,6,2019-10-31,805630,3093.78,342,"awk1TreUVuLn","P29631.0W",41.36573,-104.26,"IRR_GW",1,12,0.753845029239766
"424","Acre-Inches","lI0JKI6Y8IZS","kOy94n4O5Im6",2020-11-04,568340,0,0.01,6,2020-02-21,474332,940.08,257,"kOy94n4O5Im6","P1329.0W",41.26238,-104.12564,"IRR_GW",1,12,0.304824902723735
"425","Acre-Inches","lI0JKI6Y8IZS","kOy94n4O5Im6",2021-11-04,665835,0,0.01,6,2020-11-04,568340,974.95,365,"kOy94n4O5Im6","P1329.0W",41.26238,-104.12564,"IRR_GW",1,12,0.222591324200913
"426","Acre-Inches","SMJA-1ULKBov","glY56s6GZBqO, aUyrOs--gOms, 2IR4jT969H1W",2021-11-04,188689,0,0.01,6,2020-11-04,140887,478.02,365,"aUyrOs--gOms","P84365.0W",41.15916,-104.10731,"IRR_GW",3,12,0.10913698630137
"427","Acre-Inches","SMJA-1ULKBov","glY56s6GZBqO, aUyrOs--gOms, 2IR4jT969H1W",2021-11-04,188689,0,0.01,6,2020-11-04,140887,478.02,365,"2IR4jT969H1W","P96039.0W",41.15916,-104.10731,"IRR_GW",3,12,0.10913698630137
"428","Acre-Inches","dzFRXmoT8Mld","aYU-rLxH8mR4, PVwYurR7ksVE, ECAK20X5Sjc7",2021-10-28,512609,0,0.01,6,2020-10-12,412635,999.74,381,"ECAK20X5Sjc7","P102854.0W",41.03682,-104.297,"IRR_GW",3,12,0.218665791776028
"429","Acre-Inches","nYlTNVMnAZDw","OsVeQQY3Y_uX, seHB1CfqErVm",2020-10-08,678442,0,0.01,6,2019-11-06,473355,2050.87,337,"OsVeQQY3Y_uX","P2127.0W",41.40842,-104.10802,"IRR_GW",2,12,0.507138971315529
"430","Acre-Inches","nYlTNVMnAZDw","OsVeQQY3Y_uX, seHB1CfqErVm",2020-10-08,678442,0,0.01,6,2019-11-06,473355,2050.87,337,"seHB1CfqErVm","P2475.0W",41.40942,-104.109,"IRR_GW",2,12,0.507138971315529
"431","Acre-Inches","e_EbigEoL8Tv","OGNud3xwCVl-",2020-11-03,168623,0,0.01,6,2020-01-09,119611,490.12,299,"OGNud3xwCVl-","P33407.0W",41.55757,-104.76218,"IRR_GW",1,12,0.13659977703456
"432","Acre-Inches","e_EbigEoL8Tv","OGNud3xwCVl-",2021-10-01,217207,0,0.01,6,2020-11-03,168623,485.84,332,"OGNud3xwCVl-","P33407.0W",41.55757,-104.76218,"IRR_GW",1,12,0.121947791164659
"433","Acre-Inches","E7MySmI0iKrE","3ib4i_pRSx2e, FZ7ER4YRLydy",2020-11-02,637761,0,0.01,6,2019-12-19,437853,1999.08,319,"3ib4i_pRSx2e","P8075.0W",41.23676,-104.36731,"IRR_GW",2,12,0.522225705329154
"434","Acre-Inches","LXdDm10Z1evK","K3QHrnGOIX0j, Axqj4fIiiJwG",2021-12-14,54929,0,0.01,6,2020-10-07,948439,1064.9,433,"K3QHrnGOIX0j","P124102.0W",41.04056,-104.41787,"IRR_GW",2,12,0.204946112394149
"435","Acre-Inches","LXdDm10Z1evK","K3QHrnGOIX0j, Axqj4fIiiJwG",2021-12-14,54929,0,0.01,6,2020-10-07,948439,1064.9,433,"Axqj4fIiiJwG","P156185.0W",41.04056,-104.41787,"IRR_GW",2,12,0.204946112394149
"436","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2020-11-17,3734,0,0.01,6,2020-01-14,3734,0,308,"HjsBBDCcFNXZ","P897.0W",41.54997,-104.24216,"IRR_GW",3,12,0
"437","Acre-Inches","MCX8UYm7c8j0","NrhfCTk-7P54, X1diTNBUFCU_, F47KQiVdobJH",2020-10-08,8868.68,0,1,6,2019-11-08,6408.77,2459.91,335,"F47KQiVdobJH","P28794.0W",41.36397,-104.18129,"IRR_GW",3,12,0.611917910447761
"438","Acre-Inches","MCX8UYm7c8j0","NrhfCTk-7P54, X1diTNBUFCU_, F47KQiVdobJH",2021-12-01,8914.91,0,1,6,2020-10-08,8868.68,46.2299999999996,419,"NrhfCTk-7P54","P6950.0W",41.36397,-104.18129,"IRR_GW",3,12,0.00919451073985672
"439","Acre-Inches","MCX8UYm7c8j0","NrhfCTk-7P54, X1diTNBUFCU_, F47KQiVdobJH",2021-12-01,8914.91,0,1,6,2020-10-08,8868.68,46.2299999999996,419,"X1diTNBUFCU_","P22438.0W",41.36397,-104.18129,"IRR_GW",3,12,0.00919451073985672
"440","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2020-11-17,3734,0,0.01,6,2020-01-14,3734,0,308,"1NmpI-jhx8Hj","P74875.0W",41.54997,-104.24216,"IRR_GW",3,12,0
"441","Acre-Inches","jA9yTIKrt-Ay","ElcCkNaxVKns, oyBlhYcHtF6s",2021-10-28,432384,0,0.01,6,2020-10-20,294132,1382.52,373,"oyBlhYcHtF6s","P17430.0W",41.09471,-104.11684,"IRR_GW",2,12,0.30887399463807
"442","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2021-12-29,3734,0,0.01,6,2020-11-17,3734,0,407,"dO3EiCq2nYNp","P73907.0W",41.54997,-104.24216,"IRR_GW",3,12,0
"443","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2021-12-29,3734,0,0.01,6,2020-11-17,3734,0,407,"1NmpI-jhx8Hj","P74875.0W",41.54997,-104.24216,"STK",3,12,0
"444","Acre-Inches","eL2bMN-4a5_z","HjsBBDCcFNXZ, dO3EiCq2nYNp, 1NmpI-jhx8Hj",2021-12-29,3734,0,0.01,6,2020-11-17,3734,0,407,"1NmpI-jhx8Hj","P74875.0W",41.54997,-104.24216,"IRR_GW",3,12,0
"445","Acre-Inches","VmspB1EU4UCR","MwW_sktwKKns, w2vGwl3wFjCD",2021-11-23,974450,0,0.01,6,2020-10-21,754410,2200.4,398,"MwW_sktwKKns","P35.0C",41.16494,-104.21147,"IRR_GW",2,12,0.4607202680067
"446","Acre-Inches","VmspB1EU4UCR","MwW_sktwKKns, w2vGwl3wFjCD",2021-11-23,974450,0,0.01,6,2020-10-21,754410,2200.4,398,"w2vGwl3wFjCD","P33427.0W",41.16494,-104.21147,"IRR_GW",2,12,0.4607202680067
"447","Acre-Inches","mlLTW-EJm7Aj","KwY_39dI7cjF",2020-10-13,701345,0,0.01,6,2019-11-13,510620,1907.25,335,"KwY_39dI7cjF","P1065.0W",41.01506,-104.246,"IRR_GW",1,12,0.474440298507463
"448","Acre-Inches","mlLTW-EJm7Aj","KwY_39dI7cjF",2021-10-11,883553,0,0.01,6,2020-10-13,701345,1822.08,363,"KwY_39dI7cjF","P1065.0W",41.01506,-104.246,"IRR_GW",1,12,0.418292011019284
